DTM,HZB,IDiga,AREA,Q,R,P,T,ET_mmday
2001-01-25,207290,1003,12623,23.6,0.1615337083102274,2.512157777324319,1.0323449708521366,0.1117214560508728
2001-01-25,207308,1004,24137.8,60.1,0.21512482496333551,2.8806002233177423,1.0867586117237806,0.10954149067401886
2001-01-26,207290,1003,12623,25.6,0.17522300562465343,0.14570572215598077,2.0607632100582123,0.1482180953025818
2001-01-26,207308,1004,24137.8,72.3,0.2587940905964918,0.2147528036730364,2.4971877336502075,0.12743572890758514
2001-01-27,207290,1003,12623,26.5,0.18138318941614515,0.243522928096354,0.7447439953684807,0.16950443387031555
2001-01-27,207308,1004,24137.8,88.3,0.3160652586399755,0.3770315870642662,1.172684021294117,0.15553587675094604
2001-01-28,207290,1003,12623,26.9,0.18412104887903036,0.00362721882993355,-0.5609867835883051,0.33818045258522034
2001-01-28,207308,1004,24137.8,89.6,0.3207185410435085,0.0028110992279835,-0.3019137904047966,0.3201585114002228
2001-01-29,207290,1003,12623,27.8,0.19028123267052205,0.00788853305857628,-1.019645957276225,0.18804869055747983
2001-01-29,207308,1004,24137.8,87.8,0.31427553463861657,0.06530278327409178,-0.08638133108615875,0.1707269549369812
2001-01-30,207290,1003,12623,31.4,0.21492196783648895,0.08529852342326194,-1.265055574476719,0.25177013874053955
2001-01-30,207308,1004,24137.8,86.6,0.30998019703535534,0.09773873724043368,-1.0125681795179844,0.2399636209011078
2001-01-31,207290,1003,12623,36,0.24640735165966884,0.26935436576604843,-1.3745093494653702,0.2642711400985718
2001-01-31,207308,1004,24137.8,86,0.3078325282337247,0.4846067577600479,-1.03017657995224,0.24959784746170044
2001-02-01,207290,1003,12623,36.2,0.2477762813911115,0.1209993368247524,-2.482128620147705,0.30106624960899353
2001-02-01,207308,1004,24137.8,74.2,0.2655950418016555,0.17963490448892117,-2.3816674947738647,0.2855759561061859
2001-02-02,207290,1003,12623,36,0.24640735165966884,0.42384858685545623,-4.575268864631653,0.2733747363090515
2001-02-02,207308,1004,24137.8,74.9,0.26810065540355793,0.5683103785850108,-4.496048450469971,0.2509690523147583
2001-02-03,207290,1003,12623,30.9,0.21149964350788245,3.407478392124176,-4.08360430598259,0.21080969274044037
2001-02-03,207308,1004,24137.8,73,0.26129970419839427,2.5474126636981964,-4.473531544208527,0.20071320235729215
2001-02-04,207290,1003,12623,23.4,0.16016477857878475,2.436479091644287,1.0866661220788956,0.19714251160621643
2001-02-04,207308,1004,24137.8,63.7,0.22801083777311937,2.9933687448501587,0.5907002072781324,0.17916107177734375
2001-02-05,207290,1003,12623,24.3,0.16632496237027647,1.3358822604641318,3.2544857263565063,0.20698314905166623
2001-02-05,207308,1004,24137.8,63.1,0.2258631689714887,1.6478234753012655,3.039141893386841,0.17187148332595825
2001-02-06,207290,1003,12623,25.8,0.17659193535609602,0.07867435447406024,5.373298287391663,0.39108964800834656
2001-02-06,207308,1004,24137.8,61.3,0.2194201625665968,0.09915902104694396,5.095581948757172,0.35398560762405396
2001-02-07,207290,1003,12623,31.9,0.21834429216509543,0.00338637275854125,3.3621224761009216,0.33257436752319336
2001-02-07,207308,1004,24137.8,96.3,0.34470084266171735,0.00438001501606777,4.03045266866684,0.308991402387619
2001-02-08,207290,1003,12623,38.6,0.26420343816842273,0.00395788956666365,4.3481128215789795,0.3562184274196625
2001-02-08,207308,1004,24137.8,131,0.46890768835602253,0.00302539486438035,5.3639554381370544,0.3566386103630066
2001-02-09,207290,1003,12623,59.9,0.4099944545670602,0.3686991331633181,4.182327032089233,0.41353854537010193
2001-02-09,207308,1004,24137.8,145,0.5190199603940707,0.3845100332982838,4.763124167919159,0.3996960520744324
2001-02-10,207290,1003,12623,65.3,0.4469555573160105,0.00493907928466796,2.6643985211849213,0.3564542829990387
2001-02-10,207308,1004,24137.8,155,0.5548144404212481,0.02310283947736025,2.7391003370285034,0.33925771713256836
2001-02-11,207290,1003,12623,65.4,0.4476400221817318,0.00351324229268357,1.5235370099544523,0.6436767578125
2001-02-11,207308,1004,24137.8,152,0.5440760964130947,0.00279675854835659,1.397072806954384,0.6059386134147644
2001-02-12,207290,1003,12623,65.4,0.4476400221817318,0.00213663146132603,2.9560452699661255,0.6538548469543457
2001-02-12,207308,1004,24137.8,139,0.4975432723777643,0.00208076485432684,2.747800568118691,0.6071165204048157
2001-02-13,207290,1003,12623,61.6,0.42163035728432224,0.2013302548439242,2.852055624127388,0.3252689838409424
2001-02-13,207308,1004,24137.8,131,0.46890768835602253,0.18479014770127833,2.8058922290802,0.2838532328605652
